text,n_likes
"Thanks, Michael!..... That was helpful..",1
I am using the AT2FF with the asi1600mm pro That is the largest sensor I have and the AT2FF covers the FOV for this combo I have round stars out to the edges without vignetting. only time I get bloom or trails is when I screw up the guiding  I cannot speak for anything else. I do have a x.80 reducer/flattener I could try that at a later time. hope that helps.,2
That’s encouraging. The 1600 with the AT92 provides a 2.00x1.51 degree FOV whereas my 071 with that same scope provides a 2.68x1.78 degree FOV. Even if I get round stars up to the FOV your camera provides using my camera I’d be reasonably happy. Guess I’ll be returning the Orion flattener and ordering the AT2FF… Thank you!.,2
"Had some clear skies last night so I hurried out and set up decided to shoot using LRGB filter set so I swapped out the EFW mini I gotta get a 8 slot LOL anyway it added a piece of dust to the image so I had to shoot flats the next morning I didn't think and cleaned the LUM filter before taking flats so the big ol dust mote didn't get totally calibrated out. Oh well it is a learning process ;-). Here are two of my captures, I need more for M33 so I will do that later when it is higher and away from the **** packing plant and their LED lights filling the sky. Here is ""the EYE's, M84-M86"" Lum only and ""the Pinwheel Galaxy"" in LRGB, Yes I did trim away the garbage from stacking and trimed a bit to get rid of my poor tracking from a not so great PA I do not use the LRGB filters often because I am in a Red zone but here they are..",6
"Gook luck, and I hope it works out..",1
Nice job Tim. Amazing what you captured especially for only two hours. Good job processing..,0
"Posted Today, 08:49 AMWell, what do you know. I took this in my red zone backyard. Early this morning , just before sunrise. Feb 12 2019Had been imaging a couple other targets the last couple nights. M13 just happened to be at a good position in the sky, so I seized the opportunity! I got the faint galaxy NGC 6207 11.3 mag. Bottom right corner!AT92 Trip f/5.5 ATffAtik 420 osc24 60sec subs50 bias 30 darks 30 flatsCaptured with Nebulosity 4Processed with PixinsiteAttached Thumbnails.",7
"Nice job Mike, looks like your getting things dialed in.",0
Taken from redzone backyard Feb 10-11 2019AT92 Trip f/5.5 ATffAtik 420 osc61 300sec subs dithered50 bias 30 darks 30 flatsCaptured witn Nebulosity 4Processed with PixinsiteAttached Thumbnails. M1 Crab Nebula.,6
"Thanks Tim. Ya, having a lot of fun. I think my stars are looking better. The Crab was 300 sec subs. Guiding was between5 and8 rms in PhD. Clear skies Mike.",1
"I had a few hours last night, here is 2 hours of Lum (60 x 120sec). M106 & NGC 4217.",7
"Very nicely done on M1 Mike. I need another camera for doing Galaxies and other smaller DSO's with this rig, I am thinking a ZWO asi178mm-c or perhaps a asi174mm-c. well clouds for the next week I will have fun thinking of different objects to go after or re-image with the AT92. clear skies. Tim.",0
"Wow! Tim, so much details for a couple hours of data. Those mono cameras are amazing. Great job on the capture and processing. I still have to process M 108 I captured on the same evenings.. Clouds tonight here too, rain tomorrow. Oh well, guess we can work on our processing technique.. Mike.",1
Great!... Says the subs were unguided. You using a Paramount or equivalent?.,1
I've owned the 178 and 174. The 178 is a good camera but avoid the 174. It suffers from excessive banding. They quickly become visible once you start pushing the Histogram.. Here's what I mean (click to enlarge)..,3
"Thank you BigBanger, Nothing special for the mount, I just took great care with the PA. I used my AVX mount for this. It is pretty good unguided when using short subs (1 to 3 minutes) but really depends on a great PA, Seeing and balancing of the payload. Some days I get it right.",3
"Ah good to know, I will do more research, ty BigBanger. I believe the 178mm-c will work great with the FC of the AT92.",1
Does anyone know if the AT92 withAT2FF will yield good images with a full frame DSLR? --Jeff.,0
It shouldn't. The AT2FF is merely a stop gap with the 92. The 92 is so fast that it really is outside of a fully corrected field that the AT2FF would normally produce..,0
"Hi Michael,. The size of a full frame DSLR is 36mm x 24mm. My ZWO ASI071MC camera has a 23.6mm x 15.6mm chip. I ordered the AT2FF from you folks yesterday and would like to know what kind of results should I expect with respect to coma reduction? (Yes I know, I will soon find out for myself anyway.). Also, by ""stop gap"", are you planning on producing a dedicated flattener for this scope?. Thanks!.",0
"We will work on a dedicated flattener for the scope. I will have to call in Roger Ceragioli to do the work from the ground up as Tom didn't even start designing one.. You are going to see field curvature on the outer edges for sure, how much I can't really say. I would guess the outer 7%-10% if I was to put a number on it. The flattener is designed for f/6-f/8 scopes really. I just happens to work really well with the 92. However, since the flattener first came out, camera chips have gotten much much larger. So we run into issue with expectations on the edge with these chips. A decade ago large chips were really available only for the wealthy.. Alan Dyer talks about the field and having a flat field for the center 15mm of his chip. He used a Borg85x reducer/flattener and made pinpoints out to the corners of his chip, which is the same size as your. Quite impressive considering the scope would now be roughly f/4.7..",3
"The AT92 looks similar to the Tak Sky 90, for which a dedicated reducer / flattener is available, that (I'm told) covers 36 x 24 mm sensors. Such an item would be great for AT92; the speed improvement to f/4.5 is really desirable.. When you travel to a remote spot, with not much time, you want to make each second of integration time count..",0
"Cool Mike you can put me on the list when it becomes available, I am sure the interest is there (mebbe the $$$ as well) in the meantime I'll keep using the AT2FF",2
"In preparation for an upcoming trip, I decided to check a possible travel set up, since this was the main purpose of my purchase of the AT92. I really thought I would have to go with something more robust than my TV-85 travel gear, given the extra weight. However, the AT92 did just fine with my DSV-M mount on a Series 2 Gitzo tripod. When moving the scope, vibration dampened under a second; when focusing, it took about a second and a half. Not perfect, but for air travel, more than sufficient. It worked smoothly enough that I didn't feel the need to try the larger or heavier mounts or tripods. Apparently the shorter length makes up for the heavier weight.. The AT92 loaded (diagonal, ATF finder, and 18oz Leica zoom) came to 10lb-10oz. The Series 2 tripod is only 2lb-6oz, and the DSV-M, 2lb-15oz. So, under 16lbs for everything, all in a very compact form. Looking forward to seeing how this scope setup travels..",6
I think it's based on the Sharpstar AR-90R which can be found online for even less. Sharpstar has a good reputation among chinese brands. Does anybody know who will be the manufacturer of the AT92?.,0
"It's been cloudy here in Phoenix, but I am hoping to get a chance to image maybe tomorrow night. Weather is supposed to be clear. Hoping to get some time on M35 Has Anyone else had a chance to look or image through their 92 Triplet lately? Mike.",0
"Yeah, right.. In addition to my Lumicon filters, I'm going to add a water filter to my kit.. Alex.",3
"Good one, Aleko!.",0
I have seen this effect with heavier triplets vs longer doublets as well on my Vamo traveller. The shorter triplet rides better and is much more portable..,1
"Last night I had a chance to first-light the AT92 together with the Astrotech AT2FF field flattener. The good news is, the flattener seems well matched to the scope. The bad news is, the flattening effect is “uneven”, meaning it works well at some frame edges and not so on others. The link points to a 12 minute (6 x 2min) image of M45; the background is the original image reduced to 35% of its original size and the 4 breakouts are its 300x300 pixel corners left at 100% of their original size. Notice the coma present in the left corners while to top right corner is essentially perfect and the bottom right corner is acceptably flattened (sorry, there was not a sufficiently bright star there to better demonstrate my point).. http://www.astrobin.com/full/392943/0/. I should mention I carefully created flattener-to-chip spacing of 57.5mm (the spec calls for 57mm +/- 4mm spacing) and I made sure the flattener-spacers-camera assembly was properly attached (flush and fully inserted) to the scope using the focuser’s compression ring.. I don’t believe this is the result of the camera chip being “off-perpendicular” to the light cone because I believe if that was the case all stars would be elongated with the same orientation. This effect is often the result of focuser drawtube sag caused by a combination of heavy load and poor focuser construction. (I only used a ZWO ASI071MC camera which weighs a modest 1.41 lbs. No filterwheel, filters, etc. were used.). My best guess is that the light cone did not hit the camera chip at its center. This would explain why the flattening effect was better on the right side of the image. Said differently, instead of the light cone hitting the chip at center, it did so right-of-center.. I await comments by you folks on whether my conclusion is correct and more importantly, what can be done to correct the situation. I should mention here that some scopes, especially ones engineered for imaging have the more secure and better aligning option of attaching flattener-spacers-camera assemblies via a thread. If my conclusion is correct, I’m hoping that option or similar is available on the AT92 and AT2FF.. Thanks.",2
"Informative report. Bigbanger. What camera did you use? Is there noticable play in the focuser tube? I looked at your picture, that is unacceptable. Hope you can resolve this.. Mike.",0
"I reread, you used the ASI 071 Is that a bigger sensor than your 183?.",0
Have you rotated the rig 180 to see if the aberration moved with it?Sent from my iPad using Tapatalk.,3
That idea did not occur to me. Will try that the next time I get a clear sky... Thanks.,0
"Can't you unscrew the compression ring back and get to the threads of the drawtube? Most if not all of the focusers I've seen from this manufacturer with a 2.5"" focuser allow you to do this..",0
I don't see how to unscrew the compression ring. It may well not be impossible. Equally important is the fact that the AT2FF flattener does not have screw threads so a threaded attachment does not appear to be possible..,0
"Wow, the flattener isn't threaded?? Seems like a glaring oversight to me. Threaded connections are basically required if you are serious about imaging well.. I would just grab the drawtube with one hand, grab the outside of compression ring with the other (where it flares out), and unscrew.. Here is a photo from the TS focuser page:.",1
"Not a glaring over site at all. It is a universal flattener and not dedicated, so it works with tons of scopes. Also, un-threading the eyepiece holder is so you can attach a camera angle adjuster 99% of the time..",0
"Not seeing a straight forward way to unscrew the compression ring I will wait for Michael (Astronomics) to confirm such action is possible and how to safely go about it. As for the AT2FF flattener, attached is the scope facing end of it. You'll notice inside threads (presumably for a filter) but not outside threads..",0
"I wouldn’t do that... Since the AT92 looks to have the same focuser as my AT102, there are three set screws that lock the compression ring in place. Back those off first and then it should unscrew exposing the draw tube threads..",0
Thanks for your advice but I will wait to hear from Michael before attempting this action..,0
At a stop light running my kiddo to the doctor. I will be back in the office in an hour..,0
"Of course you can still make it compatible with compression rings, but again, threads are important to eliminating tilt in the optical train. Exposed M48 threads would have made it even more universal - people can use adapters to get it to M42 if they need.. Just to clarify for others, when I say unscrew the compression ring back, I mean the entire holder with the screws that tighten the compression ring. That entire assembly (the metal adapter with screws in it) usually just unscrews, at least from what I've seen. I don't think the screws that tighten the compression ring do anything to secure the compression ring adapter to the drawtube..",0
"I understand, what I am saying is the reducer he purchased is a universal reducer so there would be no threads as many scopes don’t have that option. Especially scopes that were made decades ago.",0
Understood. More and more scopes do have the option these days so it might make sense to explore updating the design. I'm sure you've already got plans so I'm just typing to type at this point..,0
There is no way that I can see to take the compression ring off with any sort of ease. There appear to be three tiny allen head screws holding it in place locking it against the drawtube. I don't have a wrench on hand that is small enough. Looks like a trip to Lowes in my future..,2
"Michael, I have a mini-screwdriver set with various tiny bits. Do I have your blessing to attempt removal of the compression ring without voiding the scope's warranty?. Thanks.",1
"If you want to dig in you can, just tread gently as this will be a learning experience for both of us ATM..",0
I removed the retaining ring that locks in the compression ring (#1 screws) but doing so did not allow for pulling out or unscrewing the compression ring. I did not attempt to remove the entire compression ring assembly (#2 screws) because it was too invasive for my liking and also suggested that the compression ring assembly is flush attached to the drawtube and that had I removed it I would not find a threaded end. Attached is a picture of the back of the scope with references screws labeled..,0
#2 were the screws that I was going to work on..,0
The entire holder on my 102ED is locked in place with three Allen screws... not the compression ring screws.  The Allen screws keep the visual back from unthreading with heavy accessories.  I know because I’ve removed it.  I would be willing to bet that loosening the screws marked as 2 in the above post will allow the entire compression ring visual back to unthread.,0
"Michael, let me save you some time. I unscrewed the #2 screws, unscrewed the compression ring assembly and found that the drawtube is indeed threaded. The width of the thread is in the order of 2 20/36"".. While this is all interesting in its own right, it does not address the fact that currently there is no AT recommended flattener that exposes threads on the OTA side. Here are the pics..",3
You are correct. We will work on one in the near future now that the instrument is finalized and in hand..,3
"So ok, you have it removed, the threaded side of the AT2FF (remove the 2"" nosepiece) is M48. - get a step up/down ring for the scope threads to the female threaded side M48 of the AT2FF. then you can screw everything together as the rear (camera side is also M48 threaded. The rest of your spacer stack could then be screwed to the AT2FF as one solid unit..",2
"I be a happy camper, I'll deal with any FC for now and wait for the fellows/gals at Astronomics to create a dedicated FF.",2
"Wait, so there are threads on the AT2FF?.",0
It is threaded in the inside of the barrel for filters.,0
"Ahhh got it got it, missed the part about it being female even when you thread off the nosepiece..",0
"That seems to be the intermediate solution. The closest product I've come across is this adapter (see link at bottom) - M68x1 on the scope side and F48x0.75 on the flattener side. My rough measurement of the drawtube side was in the order of 64mm, a near miss. Perhaps Michael can give us an accurate measure of the drawtube thread so that we can go shopping.. https://www.teleskop...ale-thread.html. ***UPDATE***. Just found this more promising product. It's M63 scopeside thread (thread count not specified) is in line with what I measured. It's intended for Stellarvues, which I suspect share many parts in common with AT's, if not the manufacturer.. https://www.highpoin...a-m63m48f48-004.",0
"jay.i You can remove the nose piece from the AT2FF which is threaded (Female M48)and will accept a male M48 adapter, you can get a custom made adapter or a ready made adapter to fit the rear of the AT92 which is what BigBanger is wanting to do.. BigBanger I would suggest the custom adapter once we get the size and thread pitch of those exposed threads, or you could just do the old trial by error method and buy a few different male threaded step down adapters. Would be interested in the actual size, I am betting it's a standard M size and pitch size of 0.75 is probably right. I'd give the SV adapter you have linked to a trydo let us know your findings.. clear skies everyone.",2
The SV adapter has been ordered and is due tomorrow. I should know quickly if this is the solution and will share results on this thread..,2
Jay.i just for your clarity I took a pic of one of my accessory FF/R's the nose piece thread is the same across all mine. here is a pic..,1
"Take from redzone backyard Feb 27 2019 seeing 5/10. AstroTech 92Trip f/5.5 ATFF2. Atik 420 osc -10c. 53 300sec subs dithered. 50 bias 30 darks 30 flats. Captured with Nebulosity 4. Processed with Pixinsite. I made a range mask for each of the galaxies in the image. I Clone stamped all the stars and unwanted galaxies for each targeted galaxy.. Then generated a Range Mask to block everything but the galaxy I wanted to work on. Whoo! it was a lot of work. There probably is an easier and more productive method.. But having fun! Spent around 4 hours on this one.. I wanted to include more of the Chain, but Camera and scope combo wouldn't allow it. Field of view is.73 x88 degrees.. CC welcome. Mike. Attached ThumbnailsM86_AT92.jpg Next post......",0
Herehttps://astrob.in/393268/0/ it is,9
"Mike,. No attachment/ image found. - Avi.",0
Would like to see it at full resolution. Have you considered using Astrobin?. - Avi.,1
tried to attach the copy from the CCD imaging Forum. It didn't work. So I sent from my phone. So it went from 200 KB to 23 KB. I was using my tablet to post it here. Tablet is a little slower than my phone..,0
I have posted on Astrobin before. I reached my 10 image limit. Too Cheap to pay for it..,0
Nice picture. What galaxy group is this?. Bill.,1
"Thanks Bill, the galaxy in the center is M86. The similar looking one hiding at the top edge is M84. I don't know the NGC numbers for the rest of the galaxies off hand. This is just part of Markarians Chain , just some of the galaxies in the Virgo cluster.. Clear skies Mike.",0
"Thanks for the information, Mike. I have observed Makarians Chain many times but never have seen the small edge on spiral galaxies before. My skies aren’t dark enough and only using a C11 so can’t see them visually.. Bill.",1
"Brighter skies really kill the thrill in galaxy sweeping. I remember one nite at a super dark place at around Mag 7 i sweeped up so many galaxies in a 6"" F/4 RFT i lost count in the late morning hours of Jan 1979. Best deep sky nite ever for me. From M64 to the Virgo area was just lit up..",3
Would a fully retracted in focuser tube vignette the image any?.,0
"Mechanically, I’ve succeeded in eliminating the compression clamp and can now attach a camera to the AT92 entirely using threaded attachments.. Here are the steps (see attached image).. 1. Remove these two components from the draw tube. One (the outer one) uses philips head screws, the other flathead screws to secure these threaded-in components.. 2. Buy and install this Stellarvue 63 mm Male to 48 mm Male/Female Adapter. 3. Remove the AT2FF’s nosepiece and screw it into the Stellarvue adapter. 4. These are the 40mm (2 x 20mm) extension tubes my camera needs to reach the required 57mm +/- distance between the back edge of the AT2FF and camera chip. (My ZWO ASI071MC’s chip is set back 17.5mm.). 5. This was just a rough way for me to assure that with all the part swapping I did I could still reach focus. (I won’t have clear skies till Monday night for confirmation.) It was 6.5” from the front edge of the draw tube to the front edge of my camera body before the swap and I was able to extend the draw tube (with some spare capacity) to that distance after the swap.. This is all well and good but the real deal is, will it solve the one-sided coma my images displayed after I added the AT2FF to my mix.. - Avi.",5
Hey Thanks Avi for the great breakdown! Only difference I did in ordering the parts you describe above is to add in 2 x 30mm 48mm extensions. I will put these between the ATFF and the Stelarview adapter so I can keep the focuser from being so extended. Looking forward to seeing your image tests. I was hoping for some clear skies here but that won't happen until Monday or Tuesday..... Keith.,2
"Thanks, Keith!. That's an excellent idea. I'm hoping to see a significant improvement in the resulting images before I spend more money on this build.. - Avi.",1
"Keith,. Thinking more about your idea it occurred to me that the AT2FF's nosepiece is itself an M48 threaded extension tube. Once I added it back into the mix I was able to significantly reduce the drawtube's extension. Here is the resulting assembly, showing only a moderately extended drawtube.. In fact, the drawtube is even less extended using this new assembly than it was back in the day I was using the compression clamp; 37mm vs 42mm. This is a double win, no more compression clamp and a reduction in the drawtube extension.. Thanks again, Avi.",2
"Avi Glad to see the SV 63/48 adapter worked (I ordered one) I am going to assume at some point you will insert a filter wheel (20mm) into the mix in area #4 eliminating one of your 20mm spacers?. -- ""4. These are the 40mm (2 x 20mm) extension tubes my camera needs to reach the required 57mm +/- distance between the back edge of the AT2FF and camera chip. (My ZWO ASI071MC’s chip is set back 17.5mm.)"". You also might think of incorporating a field rotator like I did ahead of the AT2FF I used the ""Astro-Tech AT60ED Camera Angle Adjuster"" which seems solid enough to support the asi1600 + mini EFW and AT2FF without any sag that I can detect once it is locked down after positioning the cameras FOV.. anyway FB on your getting your rig together looking forward to some photos from you Avi. Clear Skies. de Tim.",2
"I had almost an hour of clear skies before the clouds rolled in during which time I captured 6 x 2 minute images of M42. Here is the resulting stack using my new all-thread-attached OTA-Flattener-Camera assembly.. The result is that I now get more centered flattening, but it is not nearly as centered as I would have hoped for. In this constructed image (the background is the main image reduced to 37% of its original size while the corners have left at original size….. the center of the image has also been isolated -- located on top -- and left at its original size) you can see that the top left corner shows very little come while the other 3 corners show moderate, properly oriented comas.My conclusion is that the light cone is still not converging at the center of my camera’s chip. There is some corroborating evidence of this in the flats I created (also attached below) to calibrate the image. Notice that the brightness fall-off is asymmetric at the 4 corners, suggesting that the light cone converges a bit left of center.This is the link to the full resolution image for reference.http://www.astrobin....ctor&real=&mod=. Also, a reminder to click on the attached thumbnails to see them at their uploaded resolution.. Please share your throughts.Thanks, Avi.",1
Is it possible that the chip itself is not centered properly in the camera?.,0
Great documented analysis.. Is there any correlation between the position of the imaging train with respects to up and down (gravity) and the two images that are likely to be at different time/position.. The thinking (to discount) is whether the imaging train load (which is always long) induces some minor play in the focuser alignment?.,1
"Hey Avi -. - I am curious, you have zeroed out the ZWO ASI071's built in tilt adapter ? I would also assume the APS-C size sensor would show more Field Curvature then my 1600's Four Thirds size sensor at the edges. - the other question I have, is I initially only used 45mm of draw tube to focus with nothing ahead of the field flattener, yet should I assume in your photo you initially used more than 75mm to reach focus? (without the adapter screwed on the front of the FF) , the gross difference in required draw tube extension seems odd to me.. Tim.",0
"I will ask again, have you rotated your gear to see if the aberration has moved? This will help narrow things down. It is a needed step..",2
I forgot to add that question Mike. I would also be interested to see if another like camera produced similar results.. Tim.,1
"I have not. I addressed the possibility of poorly attached camera/ flattener assembly via the compression ring by eliminating the compression ring and going entirely with threaded attachments. In addition, I reached focus with the drawtube only extended out by about 37mm. I also kept the weight down by not introducing a filter wheel, OAG or other item into the mix.. If you still feel there is value in me imaging at 90 and 180 degree rotations I'll do so tonight. Keep in mind, with the compression ring out of the picture I will be rotating the entire focuser, not just the camera/ focuser.. I await your reply.. Thanks, Avi.",0
There would be value to the camera moving. If the aberration moves with the camera moving then it will tell us there is a problem with the camera itself or something internal to the camera. It really is an important step in seeing where the issue actually lies..,0
Will test tonight and rule in/ out that possibility..,0
"Hi Tim,. I have not touched the camera's tilt adapter. It's currently set at factory default. In any event, I don't believe this is a tilt issue. If it is, all stars, including the ones at the center of the image would be affected.. I'm not sure what you're asking. The image of M42 I posted this morning had the drawtude extended out by only about 37mm. And here again is what the assembly looked like.. - Avi.",0
"Will do.. And FYI, I hope it's not the scope because, unlike the imaging results I'm getting, I like everything else about it.. - Avi.",0
That makes two of us.,0
Will test tonight by imaging the same target at different rotation points..,0
"The initial photo of your rig prior to the current configuration (the 1st picture post #939) is what I referred to (not important). I concur with Mike, you would need to rotate the camera only to eliminate it as a possible issue. The tilt adjustment screws on your camera are intended to fine tune the imaging plane and I would have suggested you return them to the initial position and do as Mike suggested by imaging @ 90 & 180 rotations to see if it followed positing. I would still suggest trying another same type camera if you can borrow one.Good luck Avi. regards. Tim.",0
"Even better than imaging at different angles to rule in/ out the camera, I found a picture (actually a stack of 19 x 2 minutes images) I took on Jan. 15 of M36 and M38 with this camera, but using a Stellarvue SV70T/ SV 0.8x reducer-flattener. Unlike the results I got with the AT92, I found no pronounced flattening “bias” at the image corners.At bottom is that picture reduced to 36% of its original size but with the corners left at their original size. (Remember to click on the image to see it at uploaded resolution.)Here is the link to the original should you want to do a detailed inspection.http://www.astrobin....ctor&real=&mod=. To my mind, I’ve ruled out the camera as the source of the problem.. Agree, Michael?. - Avi.",1
"I don't agree with it to be honest. Different optical rig, different flattener, different sky coverage..",1
Also adding the flat used. Notice how the corners darken more evenly. An indication that the light cone is hitting the camera's sensor at center.. Just more evidence that the camera's sensor is well positioned.. - Avi.,1
Substituting one of your 20mm spacer with a variable spacer and another 10mm spacer would allow you to rotate just the camera. A few 1mm spacers might help.. Also being able to tune the spacing for the FF could change the distribution of the elongations. When the best effect is found the minimum number of fixed spacers can be substituted.. https://www.stellarv...ngth-sfe-m42-v/.,1
YUK brother can you spare a clear night sky.,2
Regardless all that I have ever gotten from Astronomics has been top notch. AT 115 AT 130 AT 152 AVX CGEM II a bunch of Astro Tech Paradigm Eyepieces. Bottom line Astronomics does an outstanding job and when give options to make things better Astronomics always does a great job trying to do just that..,1
I fully agree. I still kick myself for selling my AT115EDT One of the best scopes I've ever owned..,1
"You and me both.The AT92, though, looks like a viable airline portable system, as my understanding is the case dimensions are about 20.5"" x 9.5"" x 9"". I believe the magic numbers for carry-on luggage are 22"" x 14"" x 9"".Clear Skies,. Phil.",1
"As a ""Rabid AP'r"" I think It would be interesting to hear from those who got the AT92 for visual use I do not currently do much visual observing, I have a few low cost EP's so. - what's your fave EP , worst EP, best low cost EP/ moderate EP / High end EP. - I wear Glasses so a long eye relief is desirable, what EP's do you eyeglass wearers like the best?. - What mount are you using with it?. - what's been your most exciting target you've viewed? DSO or Solar System?. - what doesn't work with it?. I know the answers would be very subjective, but, I think it useful to everyone.. Thanks. Clear skies. Tim.",1
"Tim,. its been so long since my schedule and the weather have cooperated, I almost don't know the answers to your questions.. Without much time under the stars with the scope, I do think the 35 Panoptic is a nice match for the AT92. I prefer it over my 31 Nagler in this case. I used the 35P when viewing Banard's Loop unfiltered. For some reason, the 21 Ethos does not do well. The edges got a bit ugly in this one. On the higher power end, the 5mm Pentax XW, with ~1mm exit pupil at 100x is excellent; I could spend a whole night doing doubles with just the AT92 and the 5XW. Hopefully there will be more to report, if things ever clear. But those are my impressions so far. I plan on using the scope for visual only. Alex.",4
"Thanks Alex.  I do not have anything as exotic as the TV line of EP's I do have a few Duo EP's nothing in the 25mm or above range my budget range would be in the Hyperion or ES or something along those lines in the $200 range a 35Pano would be nice but I'd have to hock my leg or find an awesome deal on CN LOL again thanks for the input. Have fun down in Jaw Ga My sis says it's pretty Soggy back home! (Bells Ferry, Ga) Been to long a California transplant. Hah pretty wet this was as well.. clear skies. Tim.",1
"On my TMP92, which is similar to the AT92, I also find I like the 31 Nagler better than the 21 Ethos. I don't have the 35 Panoptic to compare. Most eyepieces have some slight curvature at the edge, and I expect that the 31N and 35Pan curve one way and the 21E curves the other way. So the 35Pan and 31N make up for some of the 92's curvature (perhaps the 35Pan more so), and the 21E probably adds to it. In my Newtonians with a Paracorr, the 21E looks perfect, so I am guessing they curve slightly the other way. (Or could be that the 21E and Newtonian-Paracorr are both flat.). George.",2
We need a Paracorr that eats FC..,1
"I believe you're right George. In my f5.5 refractors in the past, certain eyepieces would perform very well when others not so great.. 27 pan was beautiful in these scopes, where as the 20T5 didnt perform so great. You just have to find what works for your scope at these focal ratio..",1
"Hi Alex,. I was wondering if you had a chance to compare it to your Televue 85?. Thanks,. Ziv.",0
"Hi Ziv,. I have not had the two scopes side by side yet. The weather is starting to warm up, and we've been getting a few breaks from the clouds, so hopefully soon. I did have the TV-85 out by itself for a short session a couple nights ago, since it's not been used much this winter. Given the views it gave me, I think the TV was trying to say to me, ""Bring it!"". I expect the results to be close.. Alex.",1
I look forward to the comparison as well Alex,0
"Thanks, Alex!. I'll be waiting for your reportCheers,. Ziv.",0
"took this last night from my back yard. With this beautiful scope..... AT 92 triplet!. I used the AT FF2 I don't have a problem with coma, guess a benefit of a small sensor... 9 mm diag. Atik 420 osc.. I slightly cropped the edges of the image , stacking artifacts.. 45 300sec subs dithered. 50 bias 30 darks 30 flats. Pixinsite.",1
https://astrob.in/395762/0/.,3
"What is the third element for?. I 've heard that in triplets the third element is more a field flattener and has nothing to do with correcting CA,but resulting in a sharper FOV till the edge. Is this true?.",0
"Love it Mike I haven't had the chance to be out, but perhaps this weekend I will make it out. Mike I'd like to dispel something that is being fostered here the subject is ""coma"" almost all modern refractors (triplets) have been corrected to the point where it is not relevant What is being experienced with the AT92 and its Short Fast focal length is ""Field Curvature"" , I will not say that coma may be present, but it has been corrected for in this telescopes formula. perhaps this will explain it better. https://starizona.com/tutorial/coma/. Freddy, I would suggest the following link that would explain it far better than I could but in a nutshell an APO triplet brings the (RGB) bands of light into focus on the same point on the sensor plane.. http://www.ianmoriso...jective-lenses/. hope that helps clear skies.",1
"Not sure, I always thought that the three elements converge the RBG color frequencies to the same focal point. Ie.... Creating a chromatic abberation free image.. Mike.",1
"Thanks Tim. That makes sense to me. Reflectors suffer from coma. Fast refractors have field curvature.. I will check out the attachment. Thanks, hope you get some time out under the clear skies.. Mike.",0
Yup true.,0
"I have read this thread with interest. Many are using this for AP, but I'd like some comments about visual.. I am mostly a lunar planetary observer. I'm a fan of the AT72, and especially the new AT60, which is a dynamic and versatile little scope. I'd like a bit more aperture with the added convenience of portability. Here are my questions:. 1. Visual reports on the moon and planets?. 2. Any mountings on camera tripods or a Porta II, for example, and the ergonomics of same?. 3. I'm a refractor user and have never collimated an OTA, and don't intend to start with a triplet. I have heard no reports of the AT92 arriving out of collimation. Anybody?. 4. Anyone experiencing cooling issues, i.e., do you have any.. Thanks for the responses in advance. I love AT products, and am wondering if this is my next..",4
"I am still evaluating, but this morning I viewed Jupiter. Ganymede was right at Jupiter's edge at the start of a transit. Seeing came and went, but when it was good, at 72x Jupiter and Ganymede were sharp, and Jupiter showed good contrast. Things fell apart at higher power due to the seeing. Won't fault the scope for that.. I looked at the sun today too, and compared it to the TV85. I thought the TV showed slightly more detail and contrast, but since seeing was again variable, I can't and won't make any final conclusions based on today.. I do use the Porta II when using the AT92 at home, and it does fine. For travel, my Series 2 Gitzo and DSV-M mount are able to handle the scope.. Forecast is for cirrus tonight, but clear tomorrow night, so will then attempt a comparison of the AT92 and TV85 for the moon and double stars. Maybe this weekend for deep sky.. EDIT: I will add that a couple nights ago I used the AT92 on the moon. Even though I was fighting high haze and cirrus, I took Copernicus up to 125x with a 4mm ortho. Lovely detailed view of the alternating shadowed/lit curves of the eastern terraces, with detail showing on the crater floor..",5
"Nice report Aleko, I used the 92 once visually. Looking at the first quarter moon showed no color on the edges..",0
Even in my part of FL Sat and Jup just get chewed up being so low. 3 more years and Jup will be getting higher out of the murk and slow Sat has a even longer to go. I don't know how people do any good being way up north.,0
"Sadly, the alternative is not looking at all. Combined with my Bortle 8 skies, that would mean that the only thing ""worth looking at"" is the moon, and many people don't even think the moon is worth looking at. I don't get to choose the placement of the planets or the darkness of the sky, and I won't move across the world to change their relative position to me. We have to make do with what we get..",2
"I have some super steady seeing in FL, but i have a house to my south so the heat from the roof ads to the seeing problem let alone Jup and Sat are so low anyways. If they are in the southeast i can do pretty good if they were higher up. I am sure the AT92 could do over a 100x per inch in my seeing on the moon and doubles..",1
"I really hope you're right. But until someone actually does it, it's still speculation. :-(.  Hopefully someone someday somewhere will get a chance to put the AT92 under a clear, perfectly steady sky to see what it can truly do. Reports from less than ideal skies, including my own, don't add much to the body of information.. Alex.",1
I may still buy one if i get crazy enough. I can bet i can find out pretty fast..,1
